# N2O/HTPB equilibrium combustion properties for the chamber.
# Generated by scripts/generate_thermochemistry_table.py -- do not edit by hand.
#
# Solver     : NASA CEA via rocketcea (Gordon & McBride, NASA RP-1311).
# Oxidizer   : oxid NitrousOxide  N 2.0 O 1.0  wt%=100.00 h,cal= 19467.0 t(k)=298.15
# Fuel       : fuel R-45(HTPB FROM_RPL_DATA) C 7.3165 H 10.3360 O 0.1063    wt%=100.00 h,cal= 1200.0 t(k)=298.15 rho=0.9220
# Assumption : equilibrium composition; chamber (stagnation) properties.
# O/F        : oxidizer mass flow / fuel mass flow.
# c*         : IDEAL equilibrium characteristic velocity. A combustion
#              efficiency is applied downstream and is NOT included here.
# gamma      : CEA chamber GAMMAs (isentropic exponent).
# molar mass : effective_molar_mass is CEA's M,(1/n), the total mixture mass
#              per mole of gas -- the quantity that reproduces CEA's own sound
#              speed when a condensed phase is present. gas_molar_mass is the
#              gas-phase MW, kept only as a diagnostic; their ratio flags soot.
# Units      : O/F [-], pressure [Pa], c* [m/s], gamma [-], T [K],
#              molar mass [kg/mol], R [J/(kg K)].
# NOT experimentally validated. Generic reduced-order educational study.
of,chamber_pressure_pa,ideal_cstar_m_s,gamma,chamber_temperature_k,effective_molar_mass_kg_mol,gas_molar_mass_kg_mol,specific_gas_constant_j_kg_k
3.3,2250000.0,1482.1113764964168,1.2754241442604792,2505.5767618190603,0.021491898674239233,0.02149189150673091,386.86496451641744
3.3,2500000.0,1482.099182380077,1.2761045974624767,2506.3928147989436,0.02149361956622542,0.021493612402815342,386.8339900769974
3.3,2750000.0,1482.0881187018801,1.2766935488644051,2507.1000170250068,0.021495152924241666,0.021495145758687047,386.8063952512368
3.3,3000000.0,1482.0780500312505,1.277209647287264,2507.721019888059,0.021496537678212444,0.021496530509602135,386.78147813668727
3.3,3250000.0,1482.0687785151013,1.2776662804477876,2508.2722210300276,0.021497802295960874,0.021497795131158466,386.7587255448045
3.3,3500000.0,1482.0603027940062,1.2780736945058608,2508.765984186856,0.021498968074596152,0.021498960897229625,386.7377536052359
3.3,3750000.0,1482.0523794499227,1.2784398043220557,2509.2118027647834,0.02150005137067945,0.021500044205112315,386.71826753580655
3.3,4000000.0,1482.0450945474963,1.2787708436064966,2509.6171052383143,0.02150106498244195,0.021501057794401673,386.7000367093304
3.3,4250000.0,1482.0381576550956,1.2790717901200677,2509.987800264811,0.021502019094001238,0.0215020119277953,386.68287762425155
3.3,4500000.0,1482.0317032633302,1.2793466860626068,2510.3286552088007,0.021502921919697576,0.021502914752965282,386.66664228472155
3.325,1000000.0,1485.3774158165036,1.267413170162687,2513.4622016934504,0.021537772571104574,0.021537765392975264,386.0409701398193
3.325,1250000.0,1485.3567532772295,1.269403138549742,2515.9691765989282,0.021542373316108778,0.021542366136454758,385.9585244390264
3.325,1500000.0,1485.338771591326,1.2709189919650858,2517.8556536523065,0.021545902807562,0.021545895626731478,385.89529955003144
3.325,1750000.0,1485.3230593685048,1.2721243255090897,2519.343647059302,0.021548743401019577,0.021548736219240396,385.84443014930525
3.325,2000000.0,1485.309165448724,1.2731129677136488,2520.557607425274,0.021551110382893403,0.021551103200320196,385.802052436229
3.325,2250000.0,1485.2968535062641,1.2739427562182668,2521.573260629352,0.02155313481336135,0.021553127621021118,385.7658150426289
3.325,2500000.0,1485.2857201972572,1.2746521727101576,2522.4399786563604,0.021554901571501407,0.021554894387656183,385.7341955573057
3.325,2750000.0,1485.2756823622683,1.2752673824274574,2523.191322198747,0.02155646935357982,0.021556462163629095,385.7061414660301
3.325,3000000.0,1485.2664718339508,1.2758073230575735,2523.8510813865873,0.021557878457797493,0.02155787127236476,385.68093025836015
3.325,3250000.0,1485.2580154712211,1.2762858891985076,2524.436716216572,0.021559159464202577,0.02155915227895407,385.6580137924933
3.325,3500000.0,1485.2501476389448,1.276713622480126,2524.9613313432633,0.021560335041502288,0.021560327855572603,385.6369857887265
3.325,3750000.0,1485.2429362614857,1.2770986740973622,2525.4349924938742,0.021561422604442458,0.021561415418439568,385.61753417359904
3.325,4000000.0,1485.2361498304306,1.2774474628345414,2525.865578413353,0.021562435785912215,0.021562428596746418,385.59941467430326
3.325,4250000.0,1485.2297729164732,1.2777651229014892,2526.259357664306,0.021563385434255223,0.021563378247592233,385.58243293243686
3.325,4500000.0,1485.2237811805626,1.2780558193004756,2526.6213893257473,0.021564280305365974,0.02156427311840304,385.56643209331037
3.35,1000000.0,1488.4852442709048,1.265714365607045,2528.7763990929075,0.021597956813354646,0.021597949615174132,384.96523952945984
3.35,1250000.0,1488.4692568562346,1.2677637508127102,2531.42864016385,0.021602793060876164,0.02160278586108524,384.8790568224229
3.35,1500000.0,1488.4545537327263,1.2693279198322223,2533.425850977181,0.021606493328521444,0.021606486127497434,384.81314351110245
3.35,1750000.0,1488.4413088538201,1.270574084622337,2535.002255531678,0.021609464050892962,0.02160945684887739,384.76024201333325
3.35,2000000.0,1488.4293835131673,1.2715978018930354,2536.2888560839324,0.021611931690672107,0.021611924487816524,384.71631027728046
3.35,2250000.0,1488.4185899612714,1.2724586438217913,2537.3657852532115,0.021614035187586002,0.021614027984048545,384.6788693476081
3.35,2500000.0,1488.4086725790721,1.2731958270728356,2538.2851137771145,0.021615865086478968,0.02161585788218134,384.64630421850734
3.35,2750000.0,1488.399690689074,1.2738358431356178,2539.0821005240646,0.021617482637624433,0.02161747543293782,384.6175226494219
3.35,3000000.0,1488.3914469780245,1.274398282418675,2539.7820909611105,0.021618932268980113,0.021618925063794512,384.59173258662696
3.35,3250000.0,1488.3838119589207,1.2748975150250625,2540.4034947071023,0.021620245124303092,0.021620237918695752,384.568378859581
3.35,3500000.0,1488.3767221446249,1.2753443392942194,2540.9601955397156,0.021621445697989582,0.021621438490831223,384.54702493705594
3.35,3750000.0,1488.3701003312644,1.2757471349902816,2541.4628476272114,0.02162255249845889,0.021622545292078618,384.5273410062295
3.35,4000000.0,1488.3638999513275,1.2761125045673387,2541.9197928905405,0.021623580019507815,0.021623572812789024,384.50906882667294
3.35,4250000.0,1488.3580357508893,1.2764457322203033,2542.3376702883497,0.021624539797820762,0.021624532590741055,384.49200286971654
3.35,4500000.0,1488.352532715619,1.2767511058164656,2542.721839225581,0.02162544114773928,0.021625433940386095,384.4759772158078
3.375,1000000.0,1491.529549108843,1.2640247690101376,2543.8747667457988,0.021657693283241124,0.021657686065152428,383.90342449044607
3.375,1250000.0,1491.5187559378298,1.2661313901169196,2546.676171788241,0.021662781741796953,0.021662774522012988,383.81324785993553
3.375,1500000.0,1491.5077057938295,1.2677423378366435,2548.787404615208,0.0216666685776522,0.021666661356572837,383.74439467707754
3.375,1750000.0,1491.497134339346,1.2690278134204593,2550.454748534194,0.021669782465173735,0.02166977524305629,383.6892516739595
3.375,2000000.0,1491.487335562125,1.270085570363939,2551.8163665052384,0.02167236395126901,0.02167235672824888,383.6435488392189
3.375,2250000.0,1491.4782564939833,1.2709761705058724,2552.956462947175,0.02167455898954093,0.021674551765831575,383.60469627142817
3.375,2500000.0,1491.4698670593907,1.2717395629431798,2553.929890131106,0.021676463524682534,0.02167645629885188,383.5709920362469
3.375,2750000.0,1491.4620882003044,1.2724033951305342,2554.774106385392,0.021678142828877537,0.02167813560397422,383.5412785879551
3.375,3000000.0,1491.454824444412,1.2729874998905737,2555.515704056734,0.02167964325253721,0.021679636026949677,383.51473412861367
3.375,3250000.0,1491.4481009958877,1.2735065000490922,2556.1741844070325,0.02168099923768837,0.0216809920118329,383.4907481361311
3.375,3500000.0,1491.4418147700833,1.2739715793684845,2556.7641571773424,0.02168223544448509,0.021682228212668894,383.4688835147207
3.375,3750000.0,1491.4358702072304,1.2743915712146534,2557.2970252980786,0.021683372112722792,0.021683364886052835,383.44878161831025
3.375,4000000.0,1491.4303026598302,1.2747727168810488,2557.781346014001,0.0216844242240456,0.02168441699704882,383.4301769829882
3.375,4250000.0,1491.425045886973,1.275120726125015,2558.2242737827833,0.021685404232785907,0.02168539700524552,383.41284897191184
3.375,4500000.0,1491.4200349743924,1.275440007481822,2558.631476804217,0.021686322029654703,0.021686314801980782,383.3966223793268
3.4,1000000.0,1494.5118046215175,1.262345650946231,2558.7597191349755,0.021716973515555377,0.021716966277710168,382.85549374753066
3.4,1250000.0,1494.5067014942645,1.2645075373688144,2561.714070744677,0.021722328020514346,0.02172232078088493,382.76112073014946
3.4,1500000.0,1494.499707130492,1.2661636163457273,2563.9423344069496,0.021726413763044655,0.021726406522053477,382.68914090840013
3.4,1750000.0,1494.4921962266963,1.2674873976931897,2565.703325178072,0.02172968223626873,0.021729674994188226,382.6315786671946
3.4,2000000.0,1494.4847418203162,1.268578109120928,2567.142072197141,0.021732387037418494,0.02173237979421246,382.58395654763024
3.4,2250000.0,1494.4775801651738,1.2694975105623298,2568.347262134933,0.021734683677373846,0.021734676433625512,382.5435300287112
3.4,2500000.0,1494.4707615641626,1.2702865380275323,2569.3765984847123,0.021736672193241595,0.021736664948380346,382.5085341529486
3.4,2750000.0,1494.4643130435954,1.2709734114150162,2570.2695470326084,0.021738422006132914,0.021738414761139573,382.4777445048356
3.4,3000000.0,1494.458231242467,1.2715784217741144,2571.054130779635,0.021739982147982555,0.02173997490151732,382.4502964815715
3.4,3250000.0,1494.4524486784526,1.2721165804239203,2571.7508873729275,0.021741388562665425,0.021741381316682507,382.42555640064757
3.4,3500000.0,1494.4470720067443,1.272599236244105,2572.375285244037,0.021742668764690262,0.0217426615041401,382.40303929490716
3.4,3750000.0,1494.4418921845245,1.2730352774788471,2572.939165360812,0.02174384267768858,0.02174383543082661,382.3823940067178
3.4,4000000.0,1494.4370173078955,1.2734316302235082,2573.4518511907504,0.021744927005481522,0.021744919758320328,382.36332620955994
3.4,4250000.0,1494.4323863412928,1.2737938673780251,2573.920753316696,0.0217459347278768,0.02174592747992645,382.34560721556056
3.4,4500000.0,1494.4279757691418,1.2741265157196464,2574.351857202381,0.021746876330072044,0.021746869082147433,382.3290523109558
3.425,1000000.0,1497.4333900607025,1.2606778358191875,2573.433664091456,0.021775793428721015,0.021775786171272078,381.8213396088569
3.425,1250000.0,1497.4346121780416,1.262893136381229,2576.544631945316,0.02178142599590116,0.0217814187365754,381.7226025313779
3.425,1500000.0,1497.4321130262342,1.2645930926056719,2578.8929756777893,0.021785720991525537,0.021785713717812058,381.64734695878354
3.425,1750000.0,1497.4279129994545,1.2659539438023786,2580.7500630044615,0.021789153531656297,0.021789146266275924,381.5872243921895
3.425,2000000.0,1497.4230588686298,1.2670766385009886,2582.2681041827477,0.021791990755019416,0.021791983491868536,381.5375433786335
3.425,2250000.0,1497.4179839233807,1.268024148374417,2583.5402360885378,0.021794396064765537,0.02179438880111701,381.49543549141
3.425,2500000.0,1497.4129174066704,1.2688380755364117,2584.6271495052665,0.021796476449540577,0.021796469185031694,381.4590233081114
3.425,2750000.0,1497.4079644215012,1.2695473654877103,2585.570311458158,0.021798303877073127,0.021798296602102182,381.4270442731524
3.425,3000000.0,1497.4031162590093,1.2701727079604523,2586.3992183305913,0.02179993053002422,0.02179992326179926,381.39858319955675
3.425,3250000.0,1497.3984574334124,1.270729454013802,2587.13548875932,0.021801394386338095,0.02180138712035489,381.37297416216103
3.425,3500000.0,1497.3939900355026,1.2712292541997514,2587.795390536174,0.02180272403080407,0.021802716764380267,381.3497160379078
3.425,3750000.0,1497.389683440683,1.2716811013795064,2588.3914560137655,0.02180394192020233,0.02180393465328687,381.328415220932
3.425,4000000.0,1497.3855715630912,1.2720921924446655,2588.933454906588,0.021805064425373326,0.021805057158169286,381.3087847759316
3.425,4250000.0,1497.3816287598909,1.2724682073606575,2589.4292155329767,0.021806105685514176,0.02180609841735376,381.2905769563113
3.425,4500000.0,1497.3778428939736,1.2728137880806047,2589.8850486072884,0.02180707679771717,0.021807069529596497,381.27359733379683
3.45,1000000.0,1500.2956781474684,1.2590218819017587,2587.898993056386,0.021834151382120692,0.021834144105221526,380.8008139399663
3.45,1250000.0,1500.3038415018873,1.2612886826547558,2591.170072083516,0.021840072916342154,0.02184006562928998,380.6975668006393
3.45,1500000.0,1500.3061549577453,1.263031333810534,2593.6414703058003,0.021844586317989412,0.021844579036407605,380.6189092788125
3.45,1750000.0,1500.305645008515,1.2644282261477262,2595.5971033470278,0.02184819115159987,0.021848183870022606,380.55610921324075
3.45,2000000.0,1500.3036675094918,1.2655820643455118,2597.1965420405554,0.021851168246061346,0.021851160963020675,380.5042606588632
3.45,2250000.0,1500.300907372058,1.2665569201870597,2598.537467012203,0.021853689595210026,0.021853682311800047,380.4603603330394
3.45,2500000.0,1500.2977384509732,1.2673952232049603,2599.683557752369,0.02185586737108236,0.021855860086870373,380.4224502661889
3.45,2750000.0,1500.2944034063382,1.268126343631519,2600.678397723145,0.02185777882017469,0.02185777152896954,380.38918256075345
3.45,3000000.0,1500.2909554082403,1.268771527454817,2601.552940370387,0.021859477695100212,0.021859470404785877,380.3596194736017
3.45,3250000.0,1500.2874922963929,1.2693464107660861,2602.3299194096794,0.021861004448433585,0.02186099716258233,380.3330554921395
3.45,3500000.0,1500.2840808523192,1.269862900584423,2603.026440225712,0.02186238924717859,0.0218623819608694,380.30896458734526
3.45,3750000.0,1500.2807327708772,1.2703302313741058,2603.6556644010257,0.021863655308290424,0.021863648021488626,380.2869419939703
3.45,4000000.0,1500.277477785859,1.270755657689382,2604.227929457748,0.02186482129671111,0.021864814009591366,380.2666623783774
3.45,4250000.0,1500.2742572808058,1.2711450976061258,2604.751420631526,0.0218659008594936,0.021865893571094964,380.2478878609787
3.45,4500000.0,1500.2711573549905,1.2715032724261097,2605.23279874017,0.021866906127438312,0.02186689883915661,380.2304070609751
3.475,1000000.0,1503.0997696364539,1.257378172888957,2602.1580745998317,0.021892047189917843,0.02189203989372074,379.7937463714741
3.475,1250000.0,1503.115629237317,1.2596948716879874,2605.5927699035938,0.02189826745105281,0.021898260152768394,379.6858649472867
3.475,1500000.0,1503.123254375824,1.2614788178333154,2608.1899966519586,0.02190300782034003,0.021903000519107645,379.60369124640727
3.475,1750000.0,1503.1267465600852,1.2629107661568362,2610.2465661428137,0.021906792373110086,0.021906785072002433,379.5381120334964
3.475,2000000.0,1503.1279207175842,1.2640947707424968,2611.9293728056473,0.021909916027892606,0.02190990872468063,379.4840020114729
3.475,2250000.0,1503.1276938498736,1.2650963077546096,2613.3408896305923,0.02191255950843364,0.021912552205403876,379.43822193842556
3.475,2500000.0,1503.1266224538026,1.2659583669558125,2614.547765312961,0.021914840802962833,0.021914833499129288,379.3987231189882
3.475,2750000.0,1503.1250371028266,1.2667109091813067,2615.5956868781573,0.02191684070403,0.02191683339472823,379.3641031698133
3.475,3000000.0,1503.1231272092305,1.2673754525402816,2616.517165437852,0.021918617148824864,0.021918609837586842,379.33335673257875
3.475,3250000.0,1503.1209789873149,1.267968073626955,2617.3360274137003,0.021920211518655388,0.021920204213071757,379.3057658647091
3.475,3500000.0,1503.1187257263473,1.2685008872686014,2618.0702437724567,0.02192165597897926,0.021921648672917682,379.28077267396054
3.475,3750000.0,1503.1164049539163,1.2689833253003868,2618.733638959907,0.021922975003639347,0.021922967697102003,379.2579527468215
3.475,4000000.0,1503.1140532317017,1.2694228397120482,2619.337054379332,0.021924187789533114,0.021924180482627856,379.236973237815
3.475,4250000.0,1503.1117115913114,1.2698253729857583,2619.8891496883516,0.021925310094554246,0.021925302787274715,379.21756098971326
3.475,4500000.0,1503.1093688101912,1.2701958583195125,2620.3968740301293,0.021926353436482585,0.02192634612797515,379.19951633023584
3.5,1000000.0,1505.84725261274,1.2557466557565429,2616.213095059572,0.021949481739158117,0.02194947442381008,378.7999514889186
3.5,1250000.0,1505.8710616194278,1.258111674499104,2619.814798822797,0.021956009785069366,0.02195600246754068,378.6873252194505
3.5,1500000.0,1505.8846697922345,1.259935666704247,2622.540606173287,0.021960984935933948,0.021960977612099447,378.601535507424
3.5,1750000.0,1505.8925018546895,1.261401709126208,2624.700442448028,0.021964956042248008,0.02196494872175543,378.5330870686803
3.5,2000000.0,1505.897071903082,1.2626154759631267,2626.468803815613,0.021968232326543952,0.021968225004959416,378.4766336412846
3.5,2250000.0,1505.8996067173168,1.2636430661198952,2627.952677836705,0.021971003481726408,0.021970996159218173,378.4288972014981
3.5,2500000.0,1505.9008221288918,1.264528350187397,2629.2219049051846,0.021973393392780042,0.021973386069445038,378.38773781440347
3.5,2750000.0,1505.901166262179,1.2653018060654846,2630.3243256563514,0.021975486953338598,0.02197547962510523,378.3516895736791
3.5,3000000.0,1505.9008979322966,1.2659853898697215,2631.2939877669155,0.021977344601506427,0.021977337271195118,378.3197091713295
3.5,3250000.0,1505.9001884006595,1.2665953944910577,2632.155888393906,0.02197901072293999,0.02197900339776101,378.2910306023013
3.5,3500000.0,1505.899247023712,1.2671441607525058,2632.9288736749054,0.02198051926178545,0.021980511924471192,378.2650682168018
3.5,3750000.0,1505.8980162946805,1.2676414061441887,2633.627419026778,0.021981895060400568,0.02198188773424805,378.24139343555254
3.5,4000000.0,1505.8966686393117,1.2680946943907587,2634.262911801289,0.02198315875986138,0.021983151433302175,378.2196502706979
3.5,4250000.0,1505.8952160333286,1.2685101319767478,2634.8444211431724,0.02198432647856512,0.02198431915161664,378.199560769199
3.5,4500000.0,1505.893713503327,1.2688926517991788,2635.3792986120784,0.021985411701309705,0.021985404370584213,378.18089244627134
3.525,1000000.0,1508.5391268965552,1.2541280873593998,2630.0666528183897,0.022006456061750602,0.022006448727366273,377.819245164666
3.525,1250000.0,1508.5716775873832,1.256539644053586,2633.8385347188255,0.0220133006514691,0.022013293314798763,377.70176992722435
3.525,1500000.0,1508.5913398367907,1.2584024684455462,2636.6956014917205,0.022018517907749165,0.022018510569405174,377.61227403384044
3.525,1750000.0,1508.6039104619745,1.2599016742471727,2638.9609808013,0.022022681949213148,0.0220226746094815,377.5408752291893
3.525,2000000.0,1508.6121933562783,1.261144279253278,2640.816779171267,0.022026116556730414,0.022026109215854156,377.4820039921831
3.525,2250000.0,1508.6179001648325,1.2621973112349463,2642.374739221817,0.022029020515988873,0.022029013174144733,377.4322427075359
3.525,2500000.0,1508.621597378902,1.2631053067566969,2643.7078543693215,0.022031523739482948,0.02203151639677881,377.3893588258517
3.525,2750000.0,1508.6240388549318,1.263899236305932,2644.866153938577,0.022033715303864762,0.022033707956232572,377.35182212060374
3.525,3000000.0,1508.6255657666507,1.264601429758076,2645.8852612428036,0.022035658657990884,0.022035651310058992,377.31854296013483
3.525,3250000.0,1508.6264273141685,1.2652284702511862,2646.791341927073,0.022037400419895745,0.022037393075041593,377.2887209733486
3.525,3500000.0,1508.6268292048699,1.2657929793273868,2647.6041166165696,0.02203897573444727,0.022038968383182058,377.26175291369657
3.525,3750000.0,1508.6268488339488,1.2663047134210113,2648.3387883413466,0.022040412147952472,0.02204040480230916,377.2371660832306
3.525,4000000.0,1508.6265937330827,1.2667715220729316,2649.0072534340247,0.022041730041423888,0.022041722695343893,377.2146107576086
3.525,4250000.0,1508.6261257207063,1.2671995925339192,2649.6190293456584,0.022042946776228468,0.022042939429742968,377.19378912471336
3.525,4500000.0,1508.6254932398606,1.2675939972138317,2650.1818046432186,0.022044076066505387,0.0220440687196434,377.1744659615521
3.55,1000000.0,1511.1765841560218,1.252522273869867,2643.72088399482,0.022062972042383982,0.022062964689140593,376.85143243745836
3.55,1250000.0,1511.218506982046,1.2549787274508948,2647.666059278277,0.02207014134760009,0.022070133991855517,376.7290153265881
3.55,1500000.0,1511.2449099274395,1.2568791830998616,2650.6569843919806,0.02207560762964308,0.02207560027227247,376.6357310516498
3.55,1750000.0,1511.2625155266207,1.258410630993069,2653.0301233322316,0.02207997062262193,0.02207996326379708,376.5613079884018
3.55,2000000.0,1511.2747876424926,1.259681342522323,2654.9752825632704,0.022083568889268657,0.022083561529244747,376.49995160158875
3.55,2250000.0,1511.2835640904627,1.260759218648554,2656.6090221165887,0.022086610459788204,0.022086603098750664,376.44810339448213
3.55,2500000.0,1511.2899578102347,1.261689426051363,2658.007533367893,0.022089231381577694,0.022089224019640114,376.4034372392975
3.55,2750000.0,1511.2946811685133,1.2625034035987572,2659.223067683226,0.02209152499292955,0.02209151762551492,376.364357854927
3.55,3000000.0,1511.2983237000449,1.263223837797626,2660.2928493862464,0.022093557812638272,0.02209355044907428,376.3297287159356
3.55,3250000.0,1511.3008911360223,1.2638675901515377,2661.24423233335,0.022095378736691255,0.02209537137225286,376.29871463543316
3.55,3500000.0,1511.302771288442,1.2644475014874579,2662.097840947269,0.022097024642470025,0.022097017276044847,376.2706858741414
3.55,3750000.0,1511.30410971934,1.2649735555917991,2662.8695673469742,0.02209852395310675,0.02209851658809844,376.245157171735
3.55,4000000.0,1511.3050520437657,1.2654536073058473,2663.5718987422297,0.022099899428736573,0.022099892063270052,376.2217400495804
3.55,4250000.0,1511.305651355952,1.2658940938902468,2664.214764433617,0.022101168047186384,0.022101160681297,376.2001447275762
3.55,4500000.0,1511.3059870348943,1.2663001463594037,2664.8062261620503,0.02210234460686134,0.022102337240579716,376.1801187109761
3.575,1000000.0,1513.7607524413197,1.2509292400249847,2657.178022700585,0.02211903170765768,0.022119024335518205,375.8963198701644
3.575,1250000.0,1513.8126826290159,1.253428975784401,2661.2994988327987,0.02212653349814047,0.022126526123287686,375.7688758023824
3.575,1500000.0,1513.8462598921813,1.255365878337773,2664.4268042193185,0.022132255385669333,0.02213224800941903,375.67172767144314
3.575,1750000.0,1513.869304823943,1.2569286597901663,2666.9098618806074,0.02213682304405463,0.022136815666281753,375.59421247815624
3.575,2000000.0,1513.8858611738192,1.2582267568335432,2668.946261415608,0.022140590028530444,0.022140582649502378,375.5303091419856
3.575,2250000.0,1513.8981156875504,1.2593288893422356,2670.65743872438,0.022143773757762965,0.022143766377674023,375.47631713339695
3.575,2500000.0,1513.9073991579085,1.2602808188443486,2672.122825566724,0.022146516516472765,0.022146509135437604,375.42981587265126
3.575,2750000.0,1513.914555333283,1.2611144284010618,2673.396927008507,0.022148915979901113,0.022148908598098347,375.38914435112326
3.575,3000000.0,1513.9201442850465,1.261852745291109,2674.518592577873,0.02215104179362076,0.0221510344108523,375.35311862372396
3.575,3250000.0,1513.9245539864733,1.262512895956166,2675.516383207619,0.022152945175564476,0.022152937790725167,375.3208682686202
3.575,3500000.0,1513.9280447832455,1.2631079322968937,2676.411842097634,0.022154664770194628,0.02215465738605607,375.291736717484
3.575,3750000.0,1513.9308243664698,1.2636480088465287,2677.221575363776,0.02215623037366695,0.022156222989426176,375.26521785411103
3.575,4000000.0,1513.9332095384473,1.2641411662271866,2677.958622972544,0.0221576653891091,0.02215765800439006,375.240914238497
3.575,4250000.0,1513.9349597646483,1.264593869638576,2678.633390451756,0.02215898849574082,0.022158981110580976,375.2185087147874
3.575,4500000.0,1513.9363555019916,1.2650113378922485,2679.254311031694,0.02216021528266964,0.022160207897100735,375.1977366619859
3.6,1000000.0,1516.2927110970215,1.2493489922532055,2670.4402591627886,0.02217463695510945,0.022174629563910045,374.95372009164697
3.6,1250000.0,1516.355302364534,1.2518903865647026,2674.740939540911,0.02218247897437411,0.02218247158017648,374.82116528117194
3.6,1500000.0,1516.3965295213739,1.2538625683286524,2678.0070710884033,0.02218846275022156,0.02218845535523837,374.72008365775486
3.6,1750000.0,1516.4254206486507,1.2554557863652611,2680.6021495678433,0.02219324052911307,0.022193233132537214,374.6394136130367
3.6,2000000.0,1516.4465245349977,1.2567805569695458,2682.7316247307444,0.022197181056718772,0.022197173658830033,374.5729062061838
3.6,2250000.0,1516.4625044877232,1.257906365972375,2684.52186301867,0.022200511276404926,0.02220050387740615,374.5167178576085
3.6,2500000.0,1516.4748862595077,1.2588795351823092,2686.0555765498348,0.02220337980768959,0.022203372407700338,374.46833274997584
3.6,2750000.0,1516.4846670507602,1.259732368537584,2687.3895540901035,0.02220588873473344,0.022205881333942547,374.42602353468953
3.6,3000000.0,1516.4925132580252,1.2604882167837528,2688.5642934027446,0.022208110884477928,0.02220810348267249,374.38855836275957
3.6,3250000.0,1516.4989004799843,1.2611644601046235,2689.609580526421,0.02221009983905598,0.02221009243093305,374.35503119077373
3.6,3500000.0,1516.504109407499,1.261774351902875,2690.5478917955274,0.02221189604342141,0.02221188864056879,374.3247583072733
3.6,3750000.0,1516.508427693367,1.2623282109481209,2691.396558925707,0.022213530693544772,0.022213523290206982,374.2972124830284
3.6,4000000.0,1516.5120185997157,1.2628342116907252,2692.1691961777738,0.02221502830036835,0.022215020896531486,374.2719795617878
3.6,4250000.0,1516.5150181143597,1.2632989305461602,2692.876670655198,0.022216408433388773,0.022216401029091785,374.24872894865825
3.6,4500000.0,1516.517531477824,1.263727729173818,2693.5277789135794,0.022217686936819466,0.022217679532096603,374.227193030664
3.625,1000000.0,1518.7735543189845,1.247781377352523,2683.50974460804,0.02222979084848842,0.02222978343783238,374.02342985000985
3.625,1250000.0,1518.8474270600798,1.2503629111482655,2687.9924249329797,0.022237979824358912,0.022237972412872727,373.885698416389
3.625,1500000.0,1518.8968036603824,1.2523692221412124,2691.3997536569277,0.022244231506311336,0.022244224086507235,373.78061883778474
3.625,1750000.0,1518.9318590747228,1.2539919909577781,2694.1088987516728,0.022249224633637002,0.02224921721840268,373.6967357248918
3.625,2000000.0,1518.957852318693,1.2553427316090227,2696.3332411732063,0.02225334332789214,0.02225333591128566,373.6275711694399
3.625,2250000.0,1518.977808487454,1.2564916440648084,2698.204128914936,0.022256824185792067,0.022256816768025333,373.5691376538637
3.625,2500000.0,1518.9935007925474,1.2574855766432258,2699.807592044759,0.022259822254225667,0.022259814835259597,373.5188234228436
3.625,2750000.0,1519.0060874475269,1.2583572310334956,2701.2027314107168,0.022262444094950394,0.02226243667531075,373.47483423376235
3.625,3000000.0,1519.0163487906557,1.2591302651228806,2702.4317149042467,0.02226476576853277,0.022264758347869125,373.4358898915969
3.625,3250000.0,1519.024824545744,1.2598223004453404,2703.525570875673,0.022266843261949682,0.022266835840843713,373.4010483743795
3.625,3500000.0,1519.031903414947,1.260446784537963,2704.5077225414834,0.02226871885276284,0.022268711431013905,373.3695985374767
3.625,3750000.0,1519.0378696107834,1.2610141921387583,2705.3962383586677,0.02227042516269058,0.022270417740390874,373.34099179790854
3.625,4000000.0,1519.0429368621599,1.2615328268579262,2706.205316028008,0.022271987831574566,0.022271980408754024,373.31479708392925
3.625,4250000.0,1519.0472683418564,1.262009372219523,2706.946291821259,0.022273427336615293,0.022273419913315266,373.2906701938885
3.625,4500000.0,1519.050990827897,1.2624492797915328,2707.628344650869,0.022274760261704985,0.022274752837960807,373.26833242260824
3.65,1000000.0,1521.2042986952029,1.2462263161903253,2696.388576983748,0.022284495500053382,0.022284488069303932,373.1052658553604
3.65,1250000.0,1521.2900941305704,1.2488464611501096,2701.0559535893353,0.022293038222894725,0.022293030793058742,372.9622914054456
3.65,1500000.0,1521.3480760555074,1.2508857687697272,2704.606777086227,0.022299563587605077,0.022299556151655478,372.8531540689651
3.65,1750000.0,1521.389697150023,1.2525372151652094,2707.4319791622097,0.022304777087583497,0.022304769653834714,372.7660036839575
3.65,2000000.0,1521.4209220431412,1.2539132307515657,2709.7529373398206,0.022309078393589424,0.022309070958407458,372.6941324653368
3.65,2250000.0,1521.4450710964488,1.2550846800743531,2711.706028640242,0.022312713876863934,0.02231270644047033,372.6334081942973
3.65,2500000.0,1521.4642877044591,1.256098905030836,2713.380636363643,0.022315845099407945,0.02231583766188377,372.5811225594405
3.65,2750000.0,1521.4798653185412,1.2569889825022909,2714.8382002489147,0.022318583165977984,0.022318575727628145,372.53541392692017
3.65,3000000.0,1521.4927021686058,1.2577788614295744,2716.1225790986273,0.022321007420732012,0.02232099998138367,372.4949533540063
3.65,3250000.0,1521.503423875422,1.258486393293547,2717.2660599756077,0.022323176294452837,0.022323168854572195,372.4587625133834
